county,date,product,marketshare,sales,population
Benton,2/1/2018,Edible/Tincture,8.91,66715.41,93976
Benton,2/1/2018,Other,1.86,12550.26,93976
Benton,2/1/2018,Usable MJ,62.01,466578.84,93976
Benton,2/1/2019,Concentrate/Extract,29.45,215827.89,93976
Benton,2/1/2019,Edible/Tincture,10.49,81261.17,93976
Benton,2/1/2019,Industrial Hemp Commodity/Product,0.98,7695.68,93976
Benton,2/1/2019,Other,8.03,60239.12,93976
Benton,2/1/2019,Usable MJ,51.05,392235.94,93976
Benton,2/1/2020,Concentrate/Extract,26.81,237166.87,93976
Benton,2/1/2020,Edible/Tincture,10.44,95568.62,93976
Benton,2/1/2020,Industrial Hemp Commodity/Product,0.4,3669.66,93976
Benton,2/1/2020,Other,4.6,41855.12,93976
Benton,2/1/2020,Usable MJ,57.75,434250.91,93976
Benton,2/1/2021,Concentrate/Extract,28.08,318445.66,93976
Benton,2/1/2021,Edible/Tincture,11.57,134096.51,93976
Benton,2/1/2021,Industrial Hemp Commodity/Product,0.24,2800.8,93976
Benton,2/1/2021,Other,4.77,54426.65,93976
Benton,2/1/2021,Usable MJ,55.34,529427.34,93976
Benton,2/1/2022,Concentrate/Extract,26.51,289350.04,93976
Benton,2/1/2022,Edible/Tincture,14.01,153723.97,93976
Benton,2/1/2022,Industrial Hemp Commodity/Product,0.5,5556.54,93976
Benton,2/1/2022,Inhalable Product with Non-Cannabis Additives,5.35,59653.18,93976
Benton,2/1/2022,Other,4.22,45256.32,93976
Benton,2/1/2022,Usable MJ,49.41,426912.02,93976
Benton,3/1/2017,Concentrate/Extract,22.24,177751.18,93976
Benton,3/1/2017,Edible/Tincture,7.5,64913.79,93976
Benton,3/1/2017,Other,0.81,7109.61,93976
Benton,3/1/2017,Usable MJ,69.45,607869.02,93976
Benton,3/1/2018,Concentrate/Extract,28.55,218844.87,93976
Benton,3/1/2018,Edible/Tincture,9.42,81671.82,93976
Benton,3/1/2018,Industrial Hemp Commodity/Product,0.08,685.51,93976
Benton,3/1/2018,Other,1.9,15199.89,93976
Benton,3/1/2018,Usable MJ,60.04,507893.53,93976
Benton,3/1/2019,Concentrate/Extract,29.9,245609.93,93976
Benton,3/1/2019,Edible/Tincture,10.77,93993.97,93976
Benton,3/1/2019,Industrial Hemp Commodity/Product,1.2,10707.58,93976
Benton,3/1/2019,Other,7.91,66836.7,93976
Benton,3/1/2019,Usable MJ,50.21,432977.2,93976
Benton,3/1/2020,Concentrate/Extract,26.95,284029.8,93976
Benton,3/1/2020,Edible/Tincture,11.46,124091.16,93976
Benton,3/1/2020,Industrial Hemp Commodity/Product,0.41,4420.76,93976
Benton,3/1/2020,Other,4.11,43690.57,93976
Benton,3/1/2020,Usable MJ,57.07,521707.59,93976
Benton,3/1/2021,Concentrate/Extract,27.63,367976.43,93976
Benton,3/1/2021,Edible/Tincture,12.1,164067.69,93976
Benton,3/1/2021,Industrial Hemp Commodity/Product,0.36,5000.35,93976
Benton,3/1/2021,Other,5.43,71818.95,93976
Benton,3/1/2021,Usable MJ,54.49,604937.2,93976
Benton,3/1/2022,Concentrate/Extract,26.51,312249.37,93976
Benton,3/1/2022,Edible/Tincture,13.81,164165.56,93976
Benton,3/1/2022,Industrial Hemp Commodity/Product,0.47,5423.82,93976
Benton,3/1/2022,Inhalable Product with Non-Cannabis Additives,5.61,67698.73,93976
Benton,3/1/2022,Other,4.85,56814.73,93976
Benton,3/1/2022,Usable MJ,48.75,449969.05,93976
Benton,4/1/2017,Concentrate/Extract,22.19,172705.97,93976
Benton,4/1/2017,Edible/Tincture,7.31,62477.24,93976
Benton,4/1/2017,Other,1.6,11115.08,93976
Benton,4/1/2017,Usable MJ,68.9,577736.24,93976
Benton,4/1/2018,Concentrate/Extract,27.3,225265.09,93976
Benton,4/1/2018,Edible/Tincture,9.19,82636.7,93976
Benton,4/1/2018,Industrial Hemp Commodity/Product,0.32,2867.14,93976
Benton,4/1/2018,Other,3.38,26828.75,93976
Benton,4/1/2018,Usable MJ,59.81,513894.4,93976
Benton,4/1/2019,Concentrate/Extract,28.19,238590.37,93976
Benton,4/1/2019,Edible/Tincture,10.5,93855.66,93976
Benton,4/1/2019,Industrial Hemp Commodity/Product,0.84,7481.06,93976
Benton,4/1/2019,Other,9.57,83738.46,93976
Benton,4/1/2019,Usable MJ,50.9,403300.73,93976
Benton,4/1/2020,Concentrate/Extract,25.3,269290.13,93976
Benton,4/1/2020,Edible/Tincture,10.51,112511.43,93976
Benton,4/1/2020,Industrial Hemp Commodity/Product,0.35,3733.43,93976
Benton,4/1/2020,Other,5.65,61341.12,93976
Benton,4/1/2020,Usable MJ,58.18,541358.77,93976
Benton,4/1/2021,Concentrate/Extract,24.31,354304.12,93976
Benton,4/1/2021,Edible/Tincture,11.76,175010.4,93976
Benton,4/1/2021,Industrial Hemp Commodity/Product,0.26,3902.4,93976
Benton,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.23,34070.3,93976
Benton,4/1/2021,Other,4.5,65062.67,93976
Benton,4/1/2021,Usable MJ,56.93,692349.14,93976
Benton,4/1/2022,Concentrate/Extract,26.19,312775.42,93976
Benton,4/1/2022,Edible/Tincture,15.42,186811.97,93976
Benton,4/1/2022,Industrial Hemp Commodity/Product,0.46,5553.59,93976
Benton,4/1/2022,Inhalable Product with Non-Cannabis Additives,5.71,70422.69,93976
Benton,4/1/2022,Other,5,60375.17,93976
Benton,4/1/2022,Usable MJ,47.23,441830.45,93976
Benton,5/1/2017,Concentrate/Extract,21.61,167575.12,93976
Benton,5/1/2017,Edible/Tincture,7.01,58790,93976
Benton,5/1/2017,Other,2.71,20369.25,93976
Benton,5/1/2017,Usable MJ,68.67,569517.36,93976
Benton,5/1/2018,Concentrate/Extract,28.51,232437.9,93976
Benton,5/1/2018,Edible/Tincture,9.7,86628.22,93976
Benton,5/1/2018,Industrial Hemp Commodity/Product,0.34,2882.29,93976
Benton,5/1/2018,Other,4.69,38372.02,93976
Benton,5/1/2018,Usable MJ,56.76,497705.17,93976
Benton,5/1/2019,Concentrate/Extract,28.79,254900.6,93976
Benton,5/1/2019,Edible/Tincture,10.39,95862.11,93976
Benton,5/1/2019,Industrial Hemp Commodity/Product,0.68,6541.95,93976
Benton,5/1/2019,Other,9.58,84086.9,93976
Benton,5/1/2019,Usable MJ,50.57,392405.67,93976
Benton,5/1/2020,Concentrate/Extract,25.17,294800.14,93976
Benton,5/1/2020,Edible/Tincture,9.89,119236.65,93976
Benton,5/1/2020,Industrial Hemp Commodity/Product,0.45,5139.19,93976
Benton,5/1/2020,Other,5.96,70392.12,93976
Benton,5/1/2020,Usable MJ,58.52,597169.71,93976
Benton,5/1/2021,Concentrate/Extract,24.21,324690.48,93976
Benton,5/1/2021,Edible/Tincture,12,163188.18,93976
Benton,5/1/2021,Industrial Hemp Commodity/Product,0.37,5170.8,93976
Benton,5/1/2021,Inhalable Product with Non-Cannabis Additives,2.86,39859.32,93976
Benton,5/1/2021,Other,4.38,58484.83,93976
Benton,5/1/2021,Usable MJ,56.18,618519.39,93976
Benton,6/1/2017,Concentrate/Extract,24.14,217243,93976
Benton,6/1/2017,Edible/Tincture,7.33,72524.9,93976
Benton,6/1/2017,Other,2.85,25664.25,93976
Benton,6/1/2017,Usable MJ,65.67,627396.51,93976
Benton,6/1/2018,Concentrate/Extract,29.87,251061.88,93976
Benton,6/1/2018,Edible/Tincture,10.24,92648.19,93976
Benton,6/1/2018,Industrial Hemp Commodity/Product,0.19,1772.67,93976
Benton,6/1/2018,Other,3.1,25334.54,93976
Benton,6/1/2018,Usable MJ,56.59,486886.91,93976
Benton,6/1/2019,Concentrate/Extract,26.97,226493.97,93976
Benton,6/1/2019,Edible/Tincture,10.66,93413.52,93976
Benton,6/1/2019,Industrial Hemp Commodity/Product,0.94,8298.26,93976
Benton,6/1/2019,Other,9.55,84893.91,93976
Benton,6/1/2019,Usable MJ,51.88,384948.32,93976
Benton,6/1/2020,Concentrate/Extract,26.26,289976,93976
Benton,6/1/2020,Edible/Tincture,10.02,112877.36,93976
Benton,6/1/2020,Industrial Hemp Commodity/Product,0.43,4198.53,93976
Benton,6/1/2020,Other,4.1,45769.8,93976
Benton,6/1/2020,Usable MJ,59.19,560111.42,93976
Benton,6/1/2021,Concentrate/Extract,24.47,299277.56,93976
Benton,6/1/2021,Edible/Tincture,12.19,150774.75,93976
Benton,6/1/2021,Industrial Hemp Commodity/Product,0.53,6689.76,93976
Benton,6/1/2021,Inhalable Product with Non-Cannabis Additives,3.55,45249.36,93976
Benton,6/1/2021,Other,3.55,43526.11,93976
Benton,6/1/2021,Usable MJ,55.71,549095.13,93976
Benton,7/1/2017,Concentrate/Extract,24.43,203145.94,93976
Benton,7/1/2017,Edible/Tincture,7.38,66686.31,93976
Benton,7/1/2017,Other,2.13,17866.41,93976
Benton,7/1/2017,Usable MJ,66.07,574785.76,93976
Benton,7/1/2018,Concentrate/Extract,30.71,238890.05,93976
Benton,7/1/2018,Edible/Tincture,10.11,84852.92,93976
Benton,7/1/2018,Industrial Hemp Commodity/Product,0.44,3748.67,93976
Benton,7/1/2018,Other,2.62,20274.24,93976
Benton,7/1/2018,Usable MJ,56.12,450077.21,93976
Benton,7/1/2019,Concentrate/Extract,27.81,238029.39,93976
Benton,7/1/2019,Edible/Tincture,9.95,88178.47,93976
Benton,7/1/2019,Industrial Hemp Commodity/Product,0.9,8204.67,93976
Benton,7/1/2019,Other,8.01,71168.08,93976
Benton,7/1/2019,Usable MJ,53.33,397836.42,93976
Benton,7/1/2020,Concentrate/Extract,26.46,296228.38,93976
Benton,7/1/2020,Edible/Tincture,10.14,115421.11,93976
Benton,7/1/2020,Industrial Hemp Commodity/Product,0.44,4709.58,93976
Benton,7/1/2020,Other,3.51,39477.09,93976
Benton,7/1/2020,Usable MJ,59.44,572804.74,93976
Benton,7/1/2021,Concentrate/Extract,26.22,323874.03,93976
Benton,7/1/2021,Edible/Tincture,12.36,154612.95,93976
Benton,7/1/2021,Industrial Hemp Commodity/Product,0.52,6614.61,93976
Benton,7/1/2021,Inhalable Product with Non-Cannabis Additives,2.87,36937.04,93976
Benton,7/1/2021,Other,3.69,46658.68,93976
Benton,7/1/2021,Usable MJ,54.34,534968.41,93976
Benton,8/1/2017,Concentrate/Extract,22.56,182258.86,93976
Benton,8/1/2017,Edible/Tincture,8.53,74225.6,93976
Benton,8/1/2017,Other,1.65,13395.75,93976
Benton,8/1/2017,Usable MJ,67.26,573198.81,93976
Benton,8/1/2018,Concentrate/Extract,31.21,253009.35,93976
Benton,8/1/2018,Edible/Tincture,10.04,85162.32,93976
Benton,8/1/2018,Industrial Hemp Commodity/Product,0.42,3513.04,93976
Benton,8/1/2018,Other,3.27,25524.1,93976
Benton,8/1/2018,Usable MJ,55.06,463088.77,93976
Benton,8/1/2019,Concentrate/Extract,27.49,256190.2,93976
Benton,8/1/2019,Edible/Tincture,10.05,96600.43,93976
Benton,8/1/2019,Industrial Hemp Commodity/Product,0.79,7584.81,93976
Benton,8/1/2019,Other,6.62,63853.67,93976
Benton,8/1/2019,Usable MJ,55.05,434630.07,93976
Benton,8/1/2020,Concentrate/Extract,26.67,302961.64,93976
Benton,8/1/2020,Edible/Tincture,10.31,118463.81,93976
Benton,8/1/2020,Industrial Hemp Commodity/Product,0.46,4813.83,93976
Benton,8/1/2020,Other,3.74,42861.82,93976
Benton,8/1/2020,Usable MJ,58.82,559188.91,93976
Benton,8/1/2021,Concentrate/Extract,25.84,311157.46,93976
Benton,8/1/2021,Edible/Tincture,11.55,141413.21,93976
Benton,8/1/2021,Industrial Hemp Commodity/Product,0.42,5335.63,93976
Benton,8/1/2021,Inhalable Product with Non-Cannabis Additives,3.64,45304.05,93976
Benton,8/1/2021,Other,3.75,45506.87,93976
Benton,8/1/2021,Usable MJ,54.79,526825.81,93976
Benton,9/1/2017,Concentrate/Extract,24.64,194158.37,93976
Benton,9/1/2017,Edible/Tincture,7.82,68508.69,93976
Benton,9/1/2017,Other,1.78,14722.79,93976
Benton,9/1/2017,Usable MJ,65.77,555120.75,93976
Benton,9/1/2018,Concentrate/Extract,28.5,231142.06,93976
Benton,9/1/2018,Edible/Tincture,10.47,88923.81,93976
Benton,9/1/2018,Industrial Hemp Commodity/Product,0.64,5111.96,93976
Benton,9/1/2018,Other,4.99,40398.26,93976
Benton,9/1/2018,Usable MJ,55.39,469936.96,93976
Benton,9/1/2019,Concentrate/Extract,25.13,219438.5,93976
Benton,9/1/2019,Edible/Tincture,10.42,96241.85,93976
Benton,9/1/2019,Industrial Hemp Commodity/Product,0.88,8032.68,93976
Benton,9/1/2019,Other,5.69,52377.57,93976
Benton,9/1/2019,Usable MJ,57.87,445451.87,93976
Benton,9/1/2020,Concentrate/Extract,26.95,310884.87,93976
Benton,9/1/2020,Edible/Tincture,10.3,120461.52,93976
Benton,9/1/2020,Industrial Hemp Commodity/Product,0.48,5452.83,93976
Benton,9/1/2020,Other,3.92,45403.65,93976
Benton,9/1/2020,Usable MJ,58.34,568984.78,93976
Benton,9/1/2021,Concentrate/Extract,25.72,317038.95,93976
Benton,9/1/2021,Edible/Tincture,12.22,151633.32,93976
Benton,9/1/2021,Industrial Hemp Commodity/Product,0.48,6188.69,93976
Benton,9/1/2021,Inhalable Product with Non-Cannabis Additives,3.73,47910.63,93976
Benton,9/1/2021,Other,4.14,51293.6,93976
Benton,9/1/2021,Usable MJ,53.71,533763.74,93976
Clackamas,10/1/2016,Concentrate/Extract,15.14,803.2,425316
Clackamas,10/1/2016,Edible/Tincture,9.31,359.68,425316
Clackamas,10/1/2016,Other,1.13,40.5,425316
Clackamas,10/1/2016,Usable MJ,74.42,4416.94,425316
Clackamas,10/1/2017,Concentrate/Extract,27.03,472098.12,425316
Clackamas,10/1/2017,Edible/Tincture,8.33,150468,425316
Clackamas,10/1/2017,Other,1.36,23998.84,425316
Clackamas,10/1/2017,Usable MJ,63.28,1193381.74,425316
Clackamas,10/1/2018,Concentrate/Extract,26.4,611500.05,425316
Clackamas,10/1/2018,Edible/Tincture,10.06,262456.49,425316
Clackamas,10/1/2018,Industrial Hemp Commodity/Product,1.63,43723.85,425316
Clackamas,10/1/2018,Other,10.37,270333.65,425316
Clackamas,10/1/2018,Usable MJ,51.55,1381372.67,425316
Clackamas,10/1/2019,Concentrate/Extract,25.6,808278.43,425316
Clackamas,10/1/2019,Edible/Tincture,10.13,327696.04,425316
Clackamas,10/1/2019,Industrial Hemp Commodity/Product,1.78,58785.82,425316
Clackamas,10/1/2019,Other,6.15,199183.26,425316
Clackamas,10/1/2019,Usable MJ,56.35,1545945.67,425316
Clackamas,10/1/2020,Concentrate/Extract,25.37,1161349.77,425316
Clackamas,10/1/2020,Edible/Tincture,10.69,490834,425316
Clackamas,10/1/2020,Industrial Hemp Commodity/Product,1.08,51467.7,425316
Clackamas,10/1/2020,Other,6.69,310475.12,425316
Clackamas,10/1/2020,Usable MJ,56.17,2172628.75,425316
Clackamas,10/1/2021,Concentrate/Extract,24,1120833.99,425316
Clackamas,10/1/2021,Edible/Tincture,13.14,613254.34,425316
Clackamas,10/1/2021,Industrial Hemp Commodity/Product,0.93,44496.42,425316
Clackamas,10/1/2021,Inhalable Product with Non-Cannabis Additives,3.42,163796.33,425316
Clackamas,10/1/2021,Other,6.75,318845.02,425316
Clackamas,10/1/2021,Usable MJ,51.76,1934495.04,425316
Clackamas,11/1/2016,Concentrate/Extract,13.58,2315.28,425316
Clackamas,11/1/2016,Edible/Tincture,4.98,871.4,425316
Clackamas,11/1/2016,Other,2.35,486.23,425316
Clackamas,11/1/2016,Usable MJ,79.09,17086.67,425316
Clackamas,11/1/2017,Concentrate/Extract,28.44,490809.93,425316
Clackamas,11/1/2017,Edible/Tincture,8.69,153995.07,425316
Clackamas,11/1/2017,Other,1.66,29985.03,425316
Clackamas,11/1/2017,Usable MJ,61.21,1129219.69,425316
Clackamas,11/1/2018,Concentrate/Extract,25.27,592444.32,425316
Clackamas,11/1/2018,Edible/Tincture,10.49,274128.51,425316
Clackamas,11/1/2018,Industrial Hemp Commodity/Product,1.95,52728.94,425316
Clackamas,11/1/2018,Other,12.63,325654.09,425316
Clackamas,11/1/2018,Usable MJ,49.66,1308592.9,425316
Clackamas,11/1/2019,Concentrate/Extract,26.65,856149.58,425316
Clackamas,11/1/2019,Edible/Tincture,10.67,350352.03,425316
Clackamas,11/1/2019,Industrial Hemp,0,7.51,425316
Clackamas,11/1/2019,Industrial Hemp Commodity/Product,1.74,58939.84,425316
Clackamas,11/1/2019,Other,5.15,170913.28,425316
Clackamas,11/1/2019,Usable MJ,55.79,1565213.05,425316
Clackamas,11/1/2020,Concentrate/Extract,25.43,1102772.21,425316
Clackamas,11/1/2020,Edible/Tincture,11.53,503709.38,425316
Clackamas,11/1/2020,Industrial Hemp Commodity/Product,1.01,44843.53,425316
Clackamas,11/1/2020,Other,7.41,324283.13,425316
Clackamas,11/1/2020,Usable MJ,54.61,2021280.72,425316
Clackamas,11/1/2021,Concentrate/Extract,24.55,1089039.71,425316
Clackamas,11/1/2021,Edible/Tincture,13.84,616504.11,425316
Clackamas,11/1/2021,Industrial Hemp Commodity/Product,0.97,44413.77,425316
Clackamas,11/1/2021,Inhalable Product with Non-Cannabis Additives,3.82,175011.51,425316
Clackamas,11/1/2021,Other,6.96,314441.84,425316
Clackamas,11/1/2021,Usable MJ,49.87,1755135.04,425316
Clackamas,1/1/2017,Concentrate/Extract,21.1,204146.18,425316
Clackamas,1/1/2017,Edible/Tincture,5.53,47902.97,425316
Clackamas,1/1/2017,Other,0.68,6842.23,425316
Clackamas,1/1/2017,Usable MJ,72.68,793575.95,425316
Clackamas,1/1/2018,Concentrate/Extract,30.23,584003.45,425316
Clackamas,1/1/2018,Edible/Tincture,8.75,171966.03,425316
Clackamas,1/1/2018,Other,1.77,34434.44,425316
Clackamas,1/1/2018,Usable MJ,59.25,1214113.84,425316
Clackamas,1/1/2019,Concentrate/Extract,25.41,645229.58,425316
Clackamas,1/1/2019,Edible/Tincture,10.29,277756.36,425316
Clackamas,1/1/2019,Industrial Hemp Commodity/Product,2.04,57375.17,425316
Clackamas,1/1/2019,Other,13.12,353592.8,425316
Clackamas,1/1/2019,Usable MJ,49.13,1341583.25,425316
Clackamas,1/1/2020,Concentrate/Extract,25.74,862702.84,425316
Clackamas,1/1/2020,Edible/Tincture,10.21,347438.74,425316
Clackamas,1/1/2020,Industrial Hemp,0,176.1,425316
Clackamas,1/1/2020,Industrial Hemp Commodity/Product,1.53,52365.58,425316
Clackamas,1/1/2020,Other,6.48,223390.19,425316
Clackamas,1/1/2020,Usable MJ,56.03,1628157.25,425316
Clackamas,1/1/2021,Concentrate/Extract,25.64,1235171.27,425316
Clackamas,1/1/2021,Edible/Tincture,11.84,568033.79,425316
Clackamas,1/1/2021,Industrial Hemp Commodity/Product,1.05,51992.81,425316
Clackamas,1/1/2021,Other,7.13,347704.07,425316
Clackamas,1/1/2021,Usable MJ,54.33,2200992.58,425316
Clackamas,1/1/2022,Concentrate/Extract,24.64,1106183.03,425316
Clackamas,1/1/2022,Edible/Tincture,14.34,646594.02,425316
Clackamas,1/1/2022,Industrial Hemp Commodity/Product,1.02,46296.49,425316
Clackamas,1/1/2022,Inhalable Product with Non-Cannabis Additives,3.74,171692.92,425316
Clackamas,1/1/2022,Other,6.65,297039.2,425316
Clackamas,1/1/2022,Usable MJ,49.62,1813881.83,425316
Clackamas,12/1/2016,Concentrate/Extract,10.46,3265.18,425316
Clackamas,12/1/2016,Edible/Tincture,8.81,3321.49,425316
Clackamas,12/1/2016,Other,3.49,1671.89,425316
Clackamas,12/1/2016,Usable MJ,77.23,36854.87,425316
Clackamas,12/1/2017,Concentrate/Extract,30,601255.98,425316
Clackamas,12/1/2017,Edible/Tincture,9.17,188930.49,425316
Clackamas,12/1/2017,Other,1.7,35245.06,425316
Clackamas,12/1/2017,Usable MJ,59.14,1267813.35,425316
Clackamas,12/1/2018,Concentrate/Extract,25.07,631804.61,425316
Clackamas,12/1/2018,Edible/Tincture,10.8,304673.15,425316
Clackamas,12/1/2018,Industrial Hemp Commodity/Product,1.89,55170.42,425316
Clackamas,12/1/2018,Other,12.9,364804.43,425316
Clackamas,12/1/2018,Usable MJ,49.34,1411363.16,425316
Clackamas,12/1/2019,Concentrate/Extract,24.8,830466.06,425316
Clackamas,12/1/2019,Edible/Tincture,11.23,385008.13,425316
Clackamas,12/1/2019,Industrial Hemp,0.01,465.73,425316
Clackamas,12/1/2019,Industrial Hemp Commodity/Product,1.62,56535.36,425316
Clackamas,12/1/2019,Other,6.93,239337.03,425316
Clackamas,12/1/2019,Usable MJ,55.41,1605741.59,425316
Clackamas,12/1/2020,Concentrate/Extract,24.88,1181902.61,425316
Clackamas,12/1/2020,Edible/Tincture,12.02,570473.49,425316
Clackamas,12/1/2020,Industrial Hemp Commodity/Product,1.05,50942.74,425316
Clackamas,12/1/2020,Other,7.49,360347.52,425316
Clackamas,12/1/2020,Usable MJ,54.56,2181262.52,425316
Clackamas,12/1/2021,Concentrate/Extract,24.52,1176402.69,425316
Clackamas,12/1/2021,Edible/Tincture,14.2,682197.64,425316
Clackamas,12/1/2021,Industrial Hemp Commodity/Product,0.87,41797.77,425316
Clackamas,12/1/2021,Inhalable Product with Non-Cannabis Additives,3.62,178145.5,425316
Clackamas,12/1/2021,Other,6.97,334297.89,425316
Clackamas,12/1/2021,Usable MJ,49.82,1900992.47,425316
Clackamas,2/1/2017,Concentrate/Extract,22.05,235661.73,425316
Clackamas,2/1/2017,Edible/Tincture,6.79,67149.53,425316
Clackamas,2/1/2017,Other,0.72,8071.69,425316
Clackamas,2/1/2017,Usable MJ,70.44,836417.45,425316
Clackamas,2/1/2018,Concentrate/Extract,31.71,606527.15,425316
Clackamas,2/1/2018,Edible/Tincture,8.73,176345.75,425316
Clackamas,2/1/2018,Industrial Hemp Commodity/Product,0,27.2,425316
Clackamas,2/1/2018,Other,2.1,41158.1,425316
Clackamas,2/1/2018,Usable MJ,57.46,1185108.9,425316
Clackamas,2/1/2019,Concentrate/Extract,24.82,599165.76,425316
Clackamas,2/1/2019,Edible/Tincture,10.11,266266.62,425316
Clackamas,2/1/2019,Industrial Hemp Commodity/Product,2.02,53655.01,425316
Clackamas,2/1/2019,Other,13.37,351669.75,425316
Clackamas,2/1/2019,Usable MJ,49.69,1303975.43,425316
Clackamas,2/1/2020,Concentrate/Extract,26.66,876016.1,425316
Clackamas,2/1/2020,Edible/Tincture,10.5,345885.09,425316
Clackamas,2/1/2020,Industrial Hemp Commodity/Product,1.46,49718.65,425316
Clackamas,2/1/2020,Other,5.94,199416.48,425316
Clackamas,2/1/2020,Usable MJ,55.43,1561452.67,425316
Clackamas,2/1/2021,Concentrate/Extract,25.03,1028593.91,425316
Clackamas,2/1/2021,Edible/Tincture,11.8,483868.36,425316
Clackamas,2/1/2021,Industrial Hemp Commodity/Product,0.97,40823.37,425316
Clackamas,2/1/2021,Other,7.4,307756.37,425316
Clackamas,2/1/2021,Usable MJ,54.81,1897457.39,425316
Clackamas,2/1/2022,Concentrate/Extract,24.5,1032790.08,425316
Clackamas,2/1/2022,Edible/Tincture,14.17,596463.3,425316
Clackamas,2/1/2022,Industrial Hemp Commodity/Product,0.9,38197.19,425316
Clackamas,2/1/2022,Inhalable Product with Non-Cannabis Additives,4,171023.38,425316
Clackamas,2/1/2022,Other,6.5,275901.85,425316
Clackamas,2/1/2022,Usable MJ,49.93,1682026.89,425316
Clackamas,3/1/2017,Concentrate/Extract,22.8,279236.86,425316
Clackamas,3/1/2017,Edible/Tincture,8.05,101531.2,425316
Clackamas,3/1/2017,Other,1.26,15854.36,425316
Clackamas,3/1/2017,Usable MJ,67.9,964668.85,425316
Clackamas,3/1/2018,Concentrate/Extract,32.26,703346.39,425316
Clackamas,3/1/2018,Edible/Tincture,9.22,216830.3,425316
Clackamas,3/1/2018,Industrial Hemp Commodity/Product,0.37,8979.44,425316
Clackamas,3/1/2018,Other,2.32,52302.63,425316
Clackamas,3/1/2018,Usable MJ,55.83,1343757.65,425316
Clackamas,3/1/2019,Concentrate/Extract,26.15,734865.16,425316
Clackamas,3/1/2019,Edible/Tincture,10.42,311461.23,425316
Clackamas,3/1/2019,Industrial Hemp Commodity/Product,1.93,60267.56,425316
Clackamas,3/1/2019,Other,12.59,380567.31,425316
Clackamas,3/1/2019,Usable MJ,48.91,1464149.82,425316
Clackamas,3/1/2020,Concentrate/Extract,25.05,1013323.03,425316
Clackamas,3/1/2020,Edible/Tincture,11.47,467032.2,425316
Clackamas,3/1/2020,Industrial Hemp Commodity/Product,1.46,61142.29,425316
Clackamas,3/1/2020,Other,6.47,268363.38,425316
Clackamas,3/1/2020,Usable MJ,55.54,1956054.15,425316
Clackamas,3/1/2021,Concentrate/Extract,24.3,1244994.41,425316
Clackamas,3/1/2021,Edible/Tincture,11.86,608903.42,425316
Clackamas,3/1/2021,Industrial Hemp Commodity/Product,1.07,56100.83,425316
Clackamas,3/1/2021,Other,8.94,461876.34,425316
Clackamas,3/1/2021,Usable MJ,53.82,2315139.29,425316
Clackamas,3/1/2022,Concentrate/Extract,24.31,1110134.85,425316
