county,date,product,marketshare,sales
Benton,3/1/2021,Industrial Hemp Commodity/Product,0.36,5000.35
Benton,3/1/2021,Other,5.43,71818.95
Benton,3/1/2021,Usable MJ,54.49,604937.2
Benton,3/1/2022,Concentrate/Extract,26.51,312249.37
Benton,3/1/2022,Edible/Tincture,13.81,164165.56
Benton,3/1/2022,Industrial Hemp Commodity/Product,0.47,5423.82
Benton,3/1/2022,Inhalable Product with Non-Cannabis Additives,5.61,67698.73
Benton,3/1/2022,Other,4.85,56814.73
Benton,3/1/2022,Usable MJ,48.75,449969.05
Benton,4/1/2017,Concentrate/Extract,22.19,172705.97
Benton,4/1/2017,Edible/Tincture,7.31,62477.24
Benton,4/1/2017,Other,1.6,11115.08
Benton,4/1/2017,Usable MJ,68.9,577736.24
Benton,4/1/2018,Concentrate/Extract,27.3,225265.09
Benton,4/1/2018,Edible/Tincture,9.19,82636.7
Benton,4/1/2018,Industrial Hemp Commodity/Product,0.32,2867.14
Benton,4/1/2018,Other,3.38,26828.75
Benton,4/1/2018,Usable MJ,59.81,513894.4
Benton,4/1/2019,Concentrate/Extract,28.19,238590.37
Benton,4/1/2019,Edible/Tincture,10.5,93855.66
Benton,4/1/2019,Industrial Hemp Commodity/Product,0.84,7481.06
Benton,4/1/2019,Other,9.57,83738.46
Benton,4/1/2019,Usable MJ,50.9,403300.73
Benton,4/1/2020,Concentrate/Extract,25.3,269290.13
Benton,4/1/2020,Edible/Tincture,10.51,112511.43
Benton,4/1/2020,Industrial Hemp Commodity/Product,0.35,3733.43
Benton,4/1/2020,Other,5.65,61341.12
Benton,4/1/2020,Usable MJ,58.18,541358.77
Benton,4/1/2021,Concentrate/Extract,24.31,354304.12
Benton,4/1/2021,Edible/Tincture,11.76,175010.4
Benton,4/1/2021,Industrial Hemp Commodity/Product,0.26,3902.4
Benton,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.23,34070.3
Benton,4/1/2021,Other,4.5,65062.67
Benton,4/1/2021,Usable MJ,56.93,692349.14
Benton,4/1/2022,Concentrate/Extract,26.19,312775.42
Benton,4/1/2022,Edible/Tincture,15.42,186811.97
Benton,4/1/2022,Industrial Hemp Commodity/Product,0.46,5553.59
Benton,4/1/2022,Inhalable Product with Non-Cannabis Additives,5.71,70422.69
Benton,4/1/2022,Other,5,60375.17
Benton,4/1/2022,Usable MJ,47.23,441830.45
Benton,5/1/2017,Concentrate/Extract,21.61,167575.12
Benton,5/1/2017,Edible/Tincture,7.01,58790
Benton,5/1/2017,Other,2.71,20369.25
Benton,5/1/2017,Usable MJ,68.67,569517.36
Benton,5/1/2018,Concentrate/Extract,28.51,232437.9
Benton,5/1/2018,Edible/Tincture,9.7,86628.22
Benton,5/1/2018,Industrial Hemp Commodity/Product,0.34,2882.29
Benton,5/1/2018,Other,4.69,38372.02
Benton,5/1/2018,Usable MJ,56.76,497705.17
Benton,5/1/2019,Concentrate/Extract,28.79,254900.6
Benton,5/1/2019,Edible/Tincture,10.39,95862.11
Benton,5/1/2019,Industrial Hemp Commodity/Product,0.68,6541.95
Benton,5/1/2019,Other,9.58,84086.9
Benton,5/1/2019,Usable MJ,50.57,392405.67
Benton,5/1/2020,Concentrate/Extract,25.17,294800.14
Benton,5/1/2020,Edible/Tincture,9.89,119236.65
Benton,5/1/2020,Industrial Hemp Commodity/Product,0.45,5139.19
Benton,5/1/2020,Other,5.96,70392.12
Benton,5/1/2020,Usable MJ,58.52,597169.71
Benton,5/1/2021,Concentrate/Extract,24.21,324690.48
Benton,5/1/2021,Edible/Tincture,12,163188.18
Benton,5/1/2021,Industrial Hemp Commodity/Product,0.37,5170.8
Benton,5/1/2021,Inhalable Product with Non-Cannabis Additives,2.86,39859.32
Benton,5/1/2021,Other,4.38,58484.83
Benton,5/1/2021,Usable MJ,56.18,618519.39
Benton,6/1/2017,Concentrate/Extract,24.14,217243
Benton,6/1/2017,Edible/Tincture,7.33,72524.9
Benton,6/1/2017,Other,2.85,25664.25
Benton,6/1/2017,Usable MJ,65.67,627396.51
Benton,6/1/2018,Concentrate/Extract,29.87,251061.88
Benton,6/1/2018,Edible/Tincture,10.24,92648.19
Benton,6/1/2018,Industrial Hemp Commodity/Product,0.19,1772.67
Benton,6/1/2018,Other,3.1,25334.54
Benton,6/1/2018,Usable MJ,56.59,486886.91
Benton,6/1/2019,Concentrate/Extract,26.97,226493.97
Benton,6/1/2019,Edible/Tincture,10.66,93413.52
Benton,6/1/2019,Industrial Hemp Commodity/Product,0.94,8298.26
Benton,6/1/2019,Other,9.55,84893.91
Benton,6/1/2019,Usable MJ,51.88,384948.32
Benton,6/1/2020,Concentrate/Extract,26.26,289976
Benton,6/1/2020,Edible/Tincture,10.02,112877.36
Benton,6/1/2020,Industrial Hemp Commodity/Product,0.43,4198.53
Benton,6/1/2020,Other,4.1,45769.8
Benton,6/1/2020,Usable MJ,59.19,560111.42
Benton,6/1/2021,Concentrate/Extract,24.47,299277.56
Benton,6/1/2021,Edible/Tincture,12.19,150774.75
Benton,6/1/2021,Industrial Hemp Commodity/Product,0.53,6689.76
Benton,6/1/2021,Inhalable Product with Non-Cannabis Additives,3.55,45249.36
Benton,6/1/2021,Other,3.55,43526.11
Benton,6/1/2021,Usable MJ,55.71,549095.13
Benton,7/1/2017,Concentrate/Extract,24.43,203145.94
Benton,7/1/2017,Edible/Tincture,7.38,66686.31
Benton,7/1/2017,Other,2.13,17866.41
Benton,7/1/2017,Usable MJ,66.07,574785.76
Benton,7/1/2018,Concentrate/Extract,30.71,238890.05
Benton,7/1/2018,Edible/Tincture,10.11,84852.92
Benton,7/1/2018,Industrial Hemp Commodity/Product,0.44,3748.67
Benton,7/1/2018,Other,2.62,20274.24
Benton,7/1/2018,Usable MJ,56.12,450077.21
Benton,7/1/2019,Concentrate/Extract,27.81,238029.39
Benton,7/1/2019,Edible/Tincture,9.95,88178.47
Benton,7/1/2019,Industrial Hemp Commodity/Product,0.9,8204.67
Benton,7/1/2019,Other,8.01,71168.08
Benton,7/1/2019,Usable MJ,53.33,397836.42
Benton,7/1/2020,Concentrate/Extract,26.46,296228.38
Benton,7/1/2020,Edible/Tincture,10.14,115421.11
Benton,7/1/2020,Industrial Hemp Commodity/Product,0.44,4709.58
Benton,7/1/2020,Other,3.51,39477.09
Benton,7/1/2020,Usable MJ,59.44,572804.74
Benton,7/1/2021,Concentrate/Extract,26.22,323874.03
Benton,7/1/2021,Edible/Tincture,12.36,154612.95
Benton,7/1/2021,Industrial Hemp Commodity/Product,0.52,6614.61
Benton,7/1/2021,Inhalable Product with Non-Cannabis Additives,2.87,36937.04
Benton,7/1/2021,Other,3.69,46658.68
Benton,7/1/2021,Usable MJ,54.34,534968.41
Benton,8/1/2017,Concentrate/Extract,22.56,182258.86
Benton,8/1/2017,Edible/Tincture,8.53,74225.6
Benton,8/1/2017,Other,1.65,13395.75
Benton,8/1/2017,Usable MJ,67.26,573198.81
Benton,8/1/2018,Concentrate/Extract,31.21,253009.35
Benton,8/1/2018,Edible/Tincture,10.04,85162.32
Benton,8/1/2018,Industrial Hemp Commodity/Product,0.42,3513.04
Benton,8/1/2018,Other,3.27,25524.1
Benton,8/1/2018,Usable MJ,55.06,463088.77
Benton,8/1/2019,Concentrate/Extract,27.49,256190.2
Benton,8/1/2019,Edible/Tincture,10.05,96600.43
Benton,8/1/2019,Industrial Hemp Commodity/Product,0.79,7584.81
Benton,8/1/2019,Other,6.62,63853.67
Benton,8/1/2019,Usable MJ,55.05,434630.07
Benton,8/1/2020,Concentrate/Extract,26.67,302961.64
Benton,8/1/2020,Edible/Tincture,10.31,118463.81
Benton,8/1/2020,Industrial Hemp Commodity/Product,0.46,4813.83
Benton,8/1/2020,Other,3.74,42861.82
Benton,8/1/2020,Usable MJ,58.82,559188.91
Benton,8/1/2021,Concentrate/Extract,25.84,311157.46
Benton,8/1/2021,Edible/Tincture,11.55,141413.21
Benton,8/1/2021,Industrial Hemp Commodity/Product,0.42,5335.63
Benton,8/1/2021,Inhalable Product with Non-Cannabis Additives,3.64,45304.05
Benton,8/1/2021,Other,3.75,45506.87
Benton,8/1/2021,Usable MJ,54.79,526825.81
Benton,9/1/2017,Concentrate/Extract,24.64,194158.37
Benton,9/1/2017,Edible/Tincture,7.82,68508.69
Benton,9/1/2017,Other,1.78,14722.79
Benton,9/1/2017,Usable MJ,65.77,555120.75
Benton,9/1/2018,Concentrate/Extract,28.5,231142.06
Benton,9/1/2018,Edible/Tincture,10.47,88923.81
Benton,9/1/2018,Industrial Hemp Commodity/Product,0.64,5111.96
Benton,9/1/2018,Other,4.99,40398.26
Benton,9/1/2018,Usable MJ,55.39,469936.96
Benton,9/1/2019,Concentrate/Extract,25.13,219438.5
Benton,9/1/2019,Edible/Tincture,10.42,96241.85
Benton,9/1/2019,Industrial Hemp Commodity/Product,0.88,8032.68
Benton,9/1/2019,Other,5.69,52377.57
Benton,9/1/2019,Usable MJ,57.87,445451.87
Benton,9/1/2020,Concentrate/Extract,26.95,310884.87
Benton,9/1/2020,Edible/Tincture,10.3,120461.52
Benton,9/1/2020,Industrial Hemp Commodity/Product,0.48,5452.83
Benton,9/1/2020,Other,3.92,45403.65
Benton,9/1/2020,Usable MJ,58.34,568984.78
Benton,9/1/2021,Concentrate/Extract,25.72,317038.95
Benton,9/1/2021,Edible/Tincture,12.22,151633.32
Benton,9/1/2021,Industrial Hemp Commodity/Product,0.48,6188.69
Benton,9/1/2021,Inhalable Product with Non-Cannabis Additives,3.73,47910.63
Benton,9/1/2021,Other,4.14,51293.6
Benton,9/1/2021,Usable MJ,53.71,533763.74
Clackamas,10/1/2016,Concentrate/Extract,15.14,803.2
Clackamas,10/1/2016,Edible/Tincture,9.31,359.68
Clackamas,10/1/2016,Other,1.13,40.5
Clackamas,10/1/2016,Usable MJ,74.42,4416.94
Clackamas,10/1/2017,Concentrate/Extract,27.03,472098.12
Clackamas,10/1/2017,Edible/Tincture,8.33,150468
Clackamas,10/1/2017,Other,1.36,23998.84
Clackamas,10/1/2017,Usable MJ,63.28,1193381.74
Clackamas,10/1/2018,Concentrate/Extract,26.4,611500.05
Clackamas,10/1/2018,Edible/Tincture,10.06,262456.49
Clackamas,10/1/2018,Industrial Hemp Commodity/Product,1.63,43723.85
Clackamas,10/1/2018,Other,10.37,270333.65
Clackamas,10/1/2018,Usable MJ,51.55,1381372.67
Clackamas,10/1/2019,Concentrate/Extract,25.6,808278.43
Clackamas,10/1/2019,Edible/Tincture,10.13,327696.04
Clackamas,10/1/2019,Industrial Hemp Commodity/Product,1.78,58785.82
Clackamas,10/1/2019,Other,6.15,199183.26
Clackamas,10/1/2019,Usable MJ,56.35,1545945.67
Clackamas,10/1/2020,Concentrate/Extract,25.37,1161349.77
Clackamas,10/1/2020,Edible/Tincture,10.69,490834
Clackamas,10/1/2020,Industrial Hemp Commodity/Product,1.08,51467.7
Clackamas,10/1/2020,Other,6.69,310475.12
Clackamas,10/1/2020,Usable MJ,56.17,2172628.75
Clackamas,10/1/2021,Concentrate/Extract,24,1120833.99
Clackamas,10/1/2021,Edible/Tincture,13.14,613254.34
Clackamas,10/1/2021,Industrial Hemp Commodity/Product,0.93,44496.42
Clackamas,10/1/2021,Inhalable Product with Non-Cannabis Additives,3.42,163796.33
Clackamas,10/1/2021,Other,6.75,318845.02
Clackamas,10/1/2021,Usable MJ,51.76,1934495.04
Clackamas,11/1/2016,Concentrate/Extract,13.58,2315.28
Clackamas,11/1/2016,Edible/Tincture,4.98,871.4
Clackamas,11/1/2016,Other,2.35,486.23
Clackamas,11/1/2016,Usable MJ,79.09,17086.67
Clackamas,11/1/2017,Concentrate/Extract,28.44,490809.93
Clackamas,11/1/2017,Edible/Tincture,8.69,153995.07
Clackamas,11/1/2017,Other,1.66,29985.03
Clackamas,11/1/2017,Usable MJ,61.21,1129219.69
Clackamas,11/1/2018,Concentrate/Extract,25.27,592444.32
Clackamas,11/1/2018,Edible/Tincture,10.49,274128.51
Clackamas,11/1/2018,Industrial Hemp Commodity/Product,1.95,52728.94
Clackamas,11/1/2018,Other,12.63,325654.09
Clackamas,11/1/2018,Usable MJ,49.66,1308592.9
Clackamas,11/1/2019,Concentrate/Extract,26.65,856149.58
Clackamas,11/1/2019,Edible/Tincture,10.67,350352.03
Clackamas,11/1/2019,Industrial Hemp,0,7.51
Clackamas,11/1/2019,Industrial Hemp Commodity/Product,1.74,58939.84
Clackamas,11/1/2019,Other,5.15,170913.28
Clackamas,11/1/2019,Usable MJ,55.79,1565213.05
Clackamas,11/1/2020,Concentrate/Extract,25.43,1102772.21
Clackamas,11/1/2020,Edible/Tincture,11.53,503709.38
Clackamas,11/1/2020,Industrial Hemp Commodity/Product,1.01,44843.53
Clackamas,11/1/2020,Other,7.41,324283.13
Clackamas,11/1/2020,Usable MJ,54.61,2021280.72
Clackamas,11/1/2021,Concentrate/Extract,24.55,1089039.71
Clackamas,11/1/2021,Edible/Tincture,13.84,616504.11
Clackamas,11/1/2021,Industrial Hemp Commodity/Product,0.97,44413.77
Clackamas,11/1/2021,Inhalable Product with Non-Cannabis Additives,3.82,175011.51
Clackamas,11/1/2021,Other,6.96,314441.84
Clackamas,11/1/2021,Usable MJ,49.87,1755135.04
Clackamas,1/1/2017,Concentrate/Extract,21.1,204146.18
Clackamas,1/1/2017,Edible/Tincture,5.53,47902.97
Clackamas,1/1/2017,Other,0.68,6842.23
Clackamas,1/1/2017,Usable MJ,72.68,793575.95
Clackamas,1/1/2018,Concentrate/Extract,30.23,584003.45
Clackamas,1/1/2018,Edible/Tincture,8.75,171966.03
Clackamas,1/1/2018,Other,1.77,34434.44
Clackamas,1/1/2018,Usable MJ,59.25,1214113.84
Clackamas,1/1/2019,Concentrate/Extract,25.41,645229.58
Clackamas,1/1/2019,Edible/Tincture,10.29,277756.36
Clackamas,1/1/2019,Industrial Hemp Commodity/Product,2.04,57375.17
Clackamas,1/1/2019,Other,13.12,353592.8
Clackamas,1/1/2019,Usable MJ,49.13,1341583.25
Clackamas,1/1/2020,Concentrate/Extract,25.74,862702.84
Clackamas,1/1/2020,Edible/Tincture,10.21,347438.74
Clackamas,1/1/2020,Industrial Hemp,0,176.1
Clackamas,1/1/2020,Industrial Hemp Commodity/Product,1.53,52365.58
Clackamas,1/1/2020,Other,6.48,223390.19
Clackamas,1/1/2020,Usable MJ,56.03,1628157.25
Clackamas,1/1/2021,Concentrate/Extract,25.64,1235171.27
Clackamas,1/1/2021,Edible/Tincture,11.84,568033.79
Clackamas,1/1/2021,Industrial Hemp Commodity/Product,1.05,51992.81
Clackamas,1/1/2021,Other,7.13,347704.07
Clackamas,1/1/2021,Usable MJ,54.33,2200992.58
Clackamas,1/1/2022,Concentrate/Extract,24.64,1106183.03
Clackamas,1/1/2022,Edible/Tincture,14.34,646594.02
Clackamas,1/1/2022,Industrial Hemp Commodity/Product,1.02,46296.49
Clackamas,1/1/2022,Inhalable Product with Non-Cannabis Additives,3.74,171692.92
Clackamas,1/1/2022,Other,6.65,297039.2
Clackamas,1/1/2022,Usable MJ,49.62,1813881.83
Clackamas,12/1/2016,Concentrate/Extract,10.46,3265.18
Clackamas,12/1/2016,Edible/Tincture,8.81,3321.49
Clackamas,12/1/2016,Other,3.49,1671.89
Clackamas,12/1/2016,Usable MJ,77.23,36854.87
Clackamas,12/1/2017,Concentrate/Extract,30,601255.98
Clackamas,12/1/2017,Edible/Tincture,9.17,188930.49
Clackamas,12/1/2017,Other,1.7,35245.06
Clackamas,12/1/2017,Usable MJ,59.14,1267813.35
Clackamas,12/1/2018,Concentrate/Extract,25.07,631804.61
Clackamas,12/1/2018,Edible/Tincture,10.8,304673.15
Clackamas,12/1/2018,Industrial Hemp Commodity/Product,1.89,55170.42
Clackamas,12/1/2018,Other,12.9,364804.43
Clackamas,12/1/2018,Usable MJ,49.34,1411363.16
Clackamas,12/1/2019,Concentrate/Extract,24.8,830466.06
Clackamas,12/1/2019,Edible/Tincture,11.23,385008.13
Clackamas,12/1/2019,Industrial Hemp,0.01,465.73
Clackamas,12/1/2019,Industrial Hemp Commodity/Product,1.62,56535.36
Clackamas,12/1/2019,Other,6.93,239337.03
Clackamas,12/1/2019,Usable MJ,55.41,1605741.59
Clackamas,12/1/2020,Concentrate/Extract,24.88,1181902.61
Clackamas,12/1/2020,Edible/Tincture,12.02,570473.49
Clackamas,12/1/2020,Industrial Hemp Commodity/Product,1.05,50942.74
Clackamas,12/1/2020,Other,7.49,360347.52
Clackamas,12/1/2020,Usable MJ,54.56,2181262.52
Clackamas,12/1/2021,Concentrate/Extract,24.52,1176402.69
Clackamas,12/1/2021,Edible/Tincture,14.2,682197.64
Clackamas,12/1/2021,Industrial Hemp Commodity/Product,0.87,41797.77
Clackamas,12/1/2021,Inhalable Product with Non-Cannabis Additives,3.62,178145.5
Clackamas,12/1/2021,Other,6.97,334297.89
Clackamas,12/1/2021,Usable MJ,49.82,1900992.47
Clackamas,2/1/2017,Concentrate/Extract,22.05,235661.73
Clackamas,2/1/2017,Edible/Tincture,6.79,67149.53
Clackamas,2/1/2017,Other,0.72,8071.69
Clackamas,2/1/2017,Usable MJ,70.44,836417.45
Clackamas,2/1/2018,Concentrate/Extract,31.71,606527.15
Clackamas,2/1/2018,Edible/Tincture,8.73,176345.75
Clackamas,2/1/2018,Industrial Hemp Commodity/Product,0,27.2
Clackamas,2/1/2018,Other,2.1,41158.1
Clackamas,2/1/2018,Usable MJ,57.46,1185108.9
Clackamas,2/1/2019,Concentrate/Extract,24.82,599165.76
Clackamas,2/1/2019,Edible/Tincture,10.11,266266.62
Clackamas,2/1/2019,Industrial Hemp Commodity/Product,2.02,53655.01
Clackamas,2/1/2019,Other,13.37,351669.75
Clackamas,2/1/2019,Usable MJ,49.69,1303975.43
Clackamas,2/1/2020,Concentrate/Extract,26.66,876016.1
Clackamas,2/1/2020,Edible/Tincture,10.5,345885.09
Clackamas,2/1/2020,Industrial Hemp Commodity/Product,1.46,49718.65
Clackamas,2/1/2020,Other,5.94,199416.48
Clackamas,2/1/2020,Usable MJ,55.43,1561452.67
Clackamas,2/1/2021,Concentrate/Extract,25.03,1028593.91
Clackamas,2/1/2021,Edible/Tincture,11.8,483868.36
Clackamas,2/1/2021,Industrial Hemp Commodity/Product,0.97,40823.37
Clackamas,2/1/2021,Other,7.4,307756.37
Clackamas,2/1/2021,Usable MJ,54.81,1897457.39
Clackamas,2/1/2022,Concentrate/Extract,24.5,1032790.08
Clackamas,2/1/2022,Edible/Tincture,14.17,596463.3
Clackamas,2/1/2022,Industrial Hemp Commodity/Product,0.9,38197.19
Clackamas,2/1/2022,Inhalable Product with Non-Cannabis Additives,4,171023.38
Clackamas,2/1/2022,Other,6.5,275901.85
Clackamas,2/1/2022,Usable MJ,49.93,1682026.89
Clackamas,3/1/2017,Concentrate/Extract,22.8,279236.86
Clackamas,3/1/2017,Edible/Tincture,8.05,101531.2
Clackamas,3/1/2017,Other,1.26,15854.36
Clackamas,3/1/2017,Usable MJ,67.9,964668.85
Clackamas,3/1/2018,Concentrate/Extract,32.26,703346.39
Clackamas,3/1/2018,Edible/Tincture,9.22,216830.3
Clackamas,3/1/2018,Industrial Hemp Commodity/Product,0.37,8979.44
Clackamas,3/1/2018,Other,2.32,52302.63
Clackamas,3/1/2018,Usable MJ,55.83,1343757.65
Clackamas,3/1/2019,Concentrate/Extract,26.15,734865.16
Clackamas,3/1/2019,Edible/Tincture,10.42,311461.23
Clackamas,3/1/2019,Industrial Hemp Commodity/Product,1.93,60267.56
Clackamas,3/1/2019,Other,12.59,380567.31
Clackamas,3/1/2019,Usable MJ,48.91,1464149.82
Clackamas,3/1/2020,Concentrate/Extract,25.05,1013323.03
Clackamas,3/1/2020,Edible/Tincture,11.47,467032.2
Clackamas,3/1/2020,Industrial Hemp Commodity/Product,1.46,61142.29
Clackamas,3/1/2020,Other,6.47,268363.38
Clackamas,3/1/2020,Usable MJ,55.54,1956054.15
Clackamas,3/1/2021,Concentrate/Extract,24.3,1244994.41
Clackamas,3/1/2021,Edible/Tincture,11.86,608903.42
Clackamas,3/1/2021,Industrial Hemp Commodity/Product,1.07,56100.83
Clackamas,3/1/2021,Other,8.94,461876.34
Clackamas,3/1/2021,Usable MJ,53.82,2315139.29
Clackamas,3/1/2022,Concentrate/Extract,24.31,1110134.85
Clackamas,3/1/2022,Edible/Tincture,14.23,650875.22
Clackamas,3/1/2022,Industrial Hemp Commodity/Product,0.98,44909.07
Clackamas,3/1/2022,Inhalable Product with Non-Cannabis Additives,4.25,196496.05
Clackamas,3/1/2022,Other,6.71,305844.2
Clackamas,3/1/2022,Usable MJ,49.52,1791531.99
Clackamas,4/1/2017,Concentrate/Extract,23.04,310874.9
Clackamas,4/1/2017,Edible/Tincture,7.39,104219.45
Clackamas,4/1/2017,Other,1.62,20692.12
Clackamas,4/1/2017,Usable MJ,67.94,1033635.52
Clackamas,4/1/2018,Concentrate/Extract,32.56,695072.2
Clackamas,4/1/2018,Edible/Tincture,9.33,216353.31
Clackamas,4/1/2018,Industrial Hemp Commodity/Product,0.76,18613.73
Clackamas,4/1/2018,Other,2.84,63849.52
Clackamas,4/1/2018,Usable MJ,54.5,1276247.88
Clackamas,4/1/2019,Concentrate/Extract,22.96,766922.91
Clackamas,4/1/2019,Edible/Tincture,9.29,320628.21
Clackamas,4/1/2019,Industrial Hemp Commodity/Product,1.54,54876.76
Clackamas,4/1/2019,Other,10.29,356744.25
Clackamas,4/1/2019,Usable MJ,55.92,1798220.6
Clackamas,4/1/2020,Concentrate/Extract,24.69,1021322.61
Clackamas,4/1/2020,Edible/Tincture,11.17,464583.37
Clackamas,4/1/2020,Industrial Hemp Commodity/Product,1.28,53570.65
Clackamas,4/1/2020,Other,7.2,303798.35
Clackamas,4/1/2020,Usable MJ,55.65,1987463.71
Clackamas,4/1/2021,Concentrate/Extract,24.06,1252682.75
Clackamas,4/1/2021,Edible/Tincture,12.15,638028.93
Clackamas,4/1/2021,Industrial Hemp Commodity/Product,1.05,55542.87
Clackamas,4/1/2021,Inhalable Product with Non-Cannabis Additives,2.17,116596.75
Clackamas,4/1/2021,Other,6.75,352728.68
Clackamas,4/1/2021,Usable MJ,53.82,2335524.7
Clackamas,4/1/2022,Concentrate/Extract,23.93,1117907.5
Clackamas,4/1/2022,Edible/Tincture,15.29,714850.56
Clackamas,4/1/2022,Industrial Hemp Commodity/Product,0.96,45582.59
Clackamas,4/1/2022,Inhalable Product with Non-Cannabis Additives,4.07,193955.42
Clackamas,4/1/2022,Other,6.91,325109.66
Clackamas,4/1/2022,Usable MJ,48.85,1819575.27
Clackamas,5/1/2017,Concentrate/Extract,25.09,348832.39
Clackamas,5/1/2017,Edible/Tincture,7.13,108543.33
Clackamas,5/1/2017,Other,1.61,23334.53
Clackamas,5/1/2017,Usable MJ,66.16,1042645.19
Clackamas,5/1/2018,Concentrate/Extract,32.07,750545.18
Clackamas,5/1/2018,Edible/Tincture,9.75,241686.59
Clackamas,5/1/2018,Industrial Hemp Commodity/Product,0.9,22455.49
Clackamas,5/1/2018,Other,3.08,75561.95
Clackamas,5/1/2018,Usable MJ,54.2,1376484.61
Clackamas,5/1/2019,Concentrate/Extract,25.37,736570.09
Clackamas,5/1/2019,Edible/Tincture,10.08,310697.17
Clackamas,5/1/2019,Industrial Hemp Commodity/Product,1.83,58591.38
Clackamas,5/1/2019,Other,12.47,386497.45
Clackamas,5/1/2019,Usable MJ,50.26,1369803.89
Clackamas,5/1/2020,Concentrate/Extract,24.73,1165743.94
Clackamas,5/1/2020,Edible/Tincture,10.77,512067.59
Clackamas,5/1/2020,Industrial Hemp Commodity/Product,1.28,62292.92
Clackamas,5/1/2020,Other,6.66,317559.97
Clackamas,5/1/2020,Usable MJ,56.57,2295262.32
Clackamas,5/1/2021,Concentrate/Extract,23.95,1214831.02
Clackamas,5/1/2021,Edible/Tincture,12.17,616356.78
Clackamas,5/1/2021,Industrial Hemp Commodity/Product,1.04,53525.78
Clackamas,5/1/2021,Inhalable Product with Non-Cannabis Additives,2.73,142981.9
Clackamas,5/1/2021,Other,6.69,337691.55
Clackamas,5/1/2021,Usable MJ,53.42,2224104.68
Clackamas,6/1/2017,Concentrate/Extract,24.91,370344.01
Clackamas,6/1/2017,Edible/Tincture,7.51,118292.32
Clackamas,6/1/2017,Other,1.8,25826.43
Clackamas,6/1/2017,Usable MJ,65.78,1080626.26
Clackamas,6/1/2018,Concentrate/Extract,32.32,780401.58
Clackamas,6/1/2018,Edible/Tincture,10,259944.11
Clackamas,6/1/2018,Industrial Hemp Commodity/Product,1.14,29894.97
Clackamas,6/1/2018,Other,3.39,82940.36
Clackamas,6/1/2018,Usable MJ,53.16,1400882.73
Clackamas,6/1/2019,Concentrate/Extract,26.08,787362.87
Clackamas,6/1/2019,Edible/Tincture,9.93,312618.12
Clackamas,6/1/2019,Industrial Hemp Commodity/Product,1.99,64690.25
Clackamas,6/1/2019,Other,10.79,344600.65
Clackamas,6/1/2019,Usable MJ,51.21,1388469.09
Clackamas,6/1/2020,Concentrate/Extract,25.4,1152715.4
Clackamas,6/1/2020,Edible/Tincture,10.49,478590.54
Clackamas,6/1/2020,Industrial Hemp Commodity/Product,1.29,60671.46
Clackamas,6/1/2020,Other,5.41,248466.76
Clackamas,6/1/2020,Usable MJ,57.42,2204574.93
Clackamas,6/1/2021,Concentrate/Extract,23.25,1106380.2
Clackamas,6/1/2021,Edible/Tincture,11.89,566491.18
Clackamas,6/1/2021,Industrial Hemp Commodity/Product,0.96,46671.5
Clackamas,6/1/2021,Inhalable Product with Non-Cannabis Additives,3.24,156173.26
Clackamas,6/1/2021,Other,6.1,292915.48
Clackamas,6/1/2021,Usable MJ,54.56,2121131.63
Clackamas,7/1/2017,Concentrate/Extract,24.7,414379.42
Clackamas,7/1/2017,Edible/Tincture,7.79,140033.28
Clackamas,7/1/2017,Other,1.23,21808.05
Clackamas,7/1/2017,Usable MJ,66.28,1214037.28
Clackamas,7/1/2018,Concentrate/Extract,32.28,811572.52
Clackamas,7/1/2018,Edible/Tincture,9.89,269520.92
Clackamas,7/1/2018,Industrial Hemp Commodity/Product,1.3,35959.53
Clackamas,7/1/2018,Other,3.26,86393.47
Clackamas,7/1/2018,Usable MJ,53.28,1466859.16
Clackamas,7/1/2019,Concentrate/Extract,26.47,868922.87
Clackamas,7/1/2019,Edible/Tincture,9.78,332471.97
